index,PassedTime,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DiffDistance,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
13850,455.5,1619097634.40,73.08255583,0.325241629,84.00,,,-86.6684667,36.0509373,,,0,0,0,0,8126.136219,33644.93454,-33570.63454,306.3251529,West,TRUE
13851,455.6,1619097634.50,73.18438555,0.295090562,84.00,,,-86.6684847,36.050948,,,0,0,0,0,8128.144748,33646.94307,-33572.64307,305.8743023,West,TRUE
13852,455.7,1619097634.60,73.32127139,0.266756719,84.00,,,-86.668503,36.0509587,,,0,0,0,0,8130.175068,33648.97339,-33574.67339,305.6192211,West,TRUE
13853,455.8,1619097634.70,73.29552999,0.240401327,84.00,,,-86.6685213,36.0509693,,,0,0,0,0,8132.198892,33650.99721,-33576.69721,306.5296318,West,TRUE
13854,455.9,1619097634.80,73.332174,0.216133079,84.00,,,-86.6685395,36.0509802,,,0,0,0,0,8134.235093,33653.03341,-33578.73341,305.5108153,West,TRUE
13855,456.0,1619097634.90,73.42158529,0.194012638,84.38,,,-86.6685577,36.0509907,,,0,0,0,0,8136.245136,33655.04346,-33580.74346,306.1277698,West,TRUE
13856,456.1,1619097635.00,73.45103198,0.174059091,84.88,,,-86.668576,36.0510015,,,0,0,0,0,8138.281991,33657.08031,-33582.78031,305.8316909,West,TRUE
13857,456.2,1619097635.10,73.49187738,0.156257704,85.00,,,-86.6685945,36.0510123,,,0,0,0,0,8140.333397,33659.13172,-33584.83172,305.8743245,West,TRUE
13858,456.3,1619097635.20,73.539417,0.140568277,85.00,,,-86.6686128,36.051023,,,0,0,0,0,8142.363716,33661.16204,-33586.86204,305.8316983,West,TRUE
13859,456.4,1619097635.30,73.53397393,0.126932741,85.00,,,-86.6686313,36.0510338,,,0,0,0,0,8144.415121,33663.21344,-33588.91344,306.0826937,West,TRUE
13860,456.5,1619097635.40,73.55971431,0.115281691,85.00,,,-86.6686498,36.0510447,,,0,0,0,0,8146.473055,33665.27138,-33590.97138,305.8317058,West,TRUE
13861,456.6,1619097635.50,73.61471606,0.105538569,85.38,,,-86.6686683,36.0510555,,,0,0,0,0,8148.524459,33667.32278,-33593.02278,306.0385245,West,TRUE
13862,456.7,1619097635.60,73.65916622,0.097621975,85.88,,,-86.668687,36.0510665,,,0,0,0,0,8150.603473,33669.4018,-33595.1018,306.1277961,West,TRUE
13863,456.8,1619097635.70,73.71735966,0.091445272,86.00,,,-86.6687053,36.0510773,,,0,0,0,0,8152.640327,33671.43865,-33597.13865,305.7899547,West,TRUE
13864,456.9,1619097635.80,73.73699294,0.086914993,86.00,,,-86.668724,36.0510882,,,0,0,0,0,8154.712818,33673.51114,-33599.21114,305.8317208,West,TRUE
13865,457.0,1619097635.90,73.75933405,0.083927533,86.38,,,-86.6687425,36.051099,,,0,0,0,1,8156.764222,33675.56254,-33601.26254,305.5398199,West,TRUE
13866,457.1,1619097636.00,73.76710863,0.08236639,86.88,,,-86.6687612,36.0511098,,,0,0,0,1,8158.83023,33677.62855,-33603.32855,306.3321194,West,TRUE
13867,457.2,1619097636.10,73.78770042,0.082099317,87.00,,,-86.6687797,36.0511208,,,0,0,0,1,8160.894731,33679.69305,-33605.39305,306.0827238,West,TRUE
13868,457.3,1619097636.20,73.83138214,0.082977722,87.00,,,-86.6687982,36.0511317,,,0,0,0,1,8162.952663,33681.75099,-33607.45099,305.8932963,West,TRUE
13869,457.4,1619097636.30,73.86053672,0.08483719,87.38,,,-86.668817,36.0511427,,,0,0,0,1,8165.038952,33683.83727,-33609.53727,305.539835,West,TRUE
13870,457.5,1619097636.40,73.91040208,0.087500809,87.87,,,-86.6688357,36.0511535,,,0,0,0,1,8167.104959,33685.90328,-33611.60328,305.8317434,West,TRUE
13871,457.6,1619097636.50,73.91858782,0.090783695,88.00,,,-86.6688542,36.0511643,,,0,0,0,1,8169.156362,33687.95468,-33613.65468,305.9358459,West,TRUE
13872,457.7,1619097636.60,73.94215553,0.094499455,88.00,,,-86.6688728,36.0511752,,,0,0,0,1,8171.221565,33690.01989,-33615.71989,305.7490673,West,TRUE
13873,457.8,1619097636.70,73.93920536,0.098466821,88.38,,,-86.6688917,36.0511862,,,0,0,0,1,8173.315143,33692.11347,-33617.81347,305.1793901,West,TRUE
13874,457.9,1619097636.80,73.97525254,0.102516635,88.88,,,-86.6689103,36.0511968,,,0,0,0,1,8175.360948,33694.15927,-33619.85927,306.0385734,West,TRUE
13875,458.0,1619097636.90,74.03,0.106497498,89.00,,,-86.668929,36.0512078,,,0,0,0,1,8177.439959,33696.23828,-33621.93828,305.6451614,West,TRUE
13876,458.1,1619097637.00,74.0819404,0.110280603,89.00,,,-86.6689478,36.0512187,,,0,0,0,1,8179.519747,33698.31807,-33624.01807,305.0348613,West,TRUE
13877,458.2,1619097637.10,74.09449817,0.113761901,89.38,,,-86.6689665,36.0512293,,,0,0,0,1,8181.572905,33700.37123,-33626.07123,305.8933301,West,TRUE
13878,458.3,1619097637.20,74.07668163,0.116863658,89.88,,,-86.6689853,36.0512403,,,0,0,0,1,8183.659192,33702.45751,-33628.15751,305.2881562,West,TRUE
13879,458.4,1619097637.30,74.13655874,0.119532363,90.38,,,-86.669004,36.051251,,,0,0,0,1,8185.718754,33704.51708,-33630.21708,305.1096897,West,TRUE
13880,458.5,1619097637.40,74.22280391,0.121737973,90.87,,,-86.669023,36.0512618,,,0,0,0,1,8187.806764,33706.60509,-33632.30509,305.7900183,West,TRUE
13881,458.6,1619097637.50,74.24708913,0.123468507,91.37,,,-86.6690417,36.0512727,,,0,0,0,1,8189.879252,33708.67757,-33634.37757,305.1096971,West,TRUE
13882,458.7,1619097637.60,74.28822464,0.124729591,91.88,,,-86.6690607,36.0512835,,,0,0,0,1,8191.967261,33710.76558,-33636.46558,305.1442062,West,TRUE
13883,458.8,1619097637.70,74.32419418,0.125537558,92.00,,,-86.6690795,36.0512942,,,0,0,0,1,8194.034166,33712.83249,-33638.53249,305.3954786,West,TRUE
13884,458.9,1619097637.80,74.37253573,0.125922436,92.00,,,-86.6690983,36.051305,,,0,0,0,1,8196.107492,33714.90581,-33640.60581,305.2520911,West,TRUE
13885,459.0,1619097637.90,74.38993683,0.12592098,92.38,,,-86.6691172,36.0513158,,,0,0,0,1,8198.188153,33716.98648,-33642.68648,305.6451986,West,TRUE
13886,459.1,1619097638.00,74.47582622,0.125585473,92.88,,,-86.669136,36.0513267,,,0,0,0,1,8200.267939,33719.06626,-33644.76626,304.8913911,West,TRUE
13887,459.2,1619097638.10,74.48750755,0.124976309,93.38,,,-86.6691548,36.0513373,,,0,0,0,1,8202.328463,33721.12679,-33646.82679,305.3585623,West,TRUE
13888,459.3,1619097638.20,74.50395086,0.124176959,93.87,,,-86.6691738,36.0513482,,,0,0,0,1,8204.422886,33723.22121,-33648.92121,304.7489147,West,TRUE
13889,459.4,1619097638.30,74.57917879,0.123283126,94.38,,,-86.6691927,36.0513588,,,0,0,0,0,8206.49079,33725.28911,-33650.98911,305.6058884,West,TRUE
13890,459.5,1619097638.40,74.59612504,0.122421822,94.88,,,-86.6692117,36.0513698,,,0,0,0,0,8208.591667,33727.38999,-33653.08999,305.1442357,West,TRUE
13891,459.6,1619097638.50,74.63,0.121732259,154.13,,,-86.6692305,36.0513805,,,0,0,0,0,8210.658571,33729.45689,-33655.15689,305.109734,West,TRUE
13892,459.7,1619097638.60,74.6596502,0.121385933,232.55,,,-86.6692495,36.0513913,,,0,0,0,0,8212.746579,33731.5449,-33657.2449,305.6452247,West,TRUE
13893,459.8,1619097638.70,74.68158702,0.121555241,252.00,,,-86.6692683,36.0514022,,,0,0,0,0,8214.826363,33733.62469,-33659.32469,305.6059034,West,TRUE
13894,459.9,1619097638.80,74.74305699,0.122433078,252.00,,,-86.6692873,36.0514132,,,0,0,0,0,8216.92724,33735.72556,-33661.42556,304.7489368,West,TRUE
13895,460.0,1619097638.90,74.77550263,0.124189312,252.00,,,-86.6693062,36.0514238,,,0,0,0,0,8218.995142,33737.79346,-33663.49346,305.8933973,West,TRUE
13896,460.1,1619097639.00,74.88026432,0.126991885,252.00,,,-86.669325,36.0514348,,,0,0,0,0,8221.081426,33739.87975,-33665.57975,305.6452397,West,TRUE
13897,460.2,1619097639.10,74.81457388,0.130956476,252.00,,,-86.6693438,36.0514457,,,0,0,0,0,8223.16121,33741.95953,-33667.65953,305.322405,West,TRUE
13898,460.3,1619097639.20,75.03167677,0.136173401,252.00,,,-86.669363,36.0514567,,,0,0,0,0,8225.27673,33744.07505,-33669.77505,305.3955345,West,TRUE
13899,460.4,1619097639.30,75.01034158,0.142658187,252.00,,,-86.6693818,36.0514675,,,0,0,0,0,8227.350053,33746.14838,-33671.84838,305.1097638,West,TRUE
13900,460.5,1619097639.40,75.10520138,0.150386802,252.00,,,-86.6694008,36.0514783,,,0,0,0,0,8229.438059,33748.23638,-33673.93638,305.6059296,West,TRUE
13901,460.6,1619097639.50,75.17814996,0.159252453,252.00,,,-86.6694198,36.0514893,,,0,0,0,0,8231.538934,33750.33726,-33676.03726,305.3586145,West,TRUE
13902,460.7,1619097639.60,75.10728379,0.169106553,252.00,,,-86.6694388,36.0515002,,,0,0,0,0,8233.633354,33752.43168,-33678.13168,305.6059371,West,TRUE
13903,460.8,1619097639.70,75.18249351,0.179722165,252.00,,,-86.6694578,36.0515112,,,0,0,0,0,8235.734229,33754.53255,-33680.23255,305.605941,West,TRUE
13904,460.9,1619097639.80,75.3392841,0.190834198,252.00,,,-86.6694768,36.0515222,,,0,0,0,0,8237.835103,33756.63343,-33682.33343,305.3224314,West,TRUE
13905,461.0,1619097639.90,75.41,0.202107511,252.00,,,-86.669496,36.0515332,,,0,0,0,0,8239.950622,33758.74894,-33684.44894,305.3955608,West,TRUE
13906,461.1,1619097640.00,75.37493786,0.213171647,252.00,,,-86.6695148,36.051544,,,0,0,0,0,8242.023944,33760.82227,-33686.52227,305.3224388,West,TRUE
13907,461.2,1619097640.10,75.51264866,0.223594352,252.00,,,-86.669534,36.051555,,,0,0,0,0,8244.139462,33762.93778,-33688.63778,305.8934427,West,TRUE
13908,461.3,1619097640.20,75.38502643,0.232913264,252.00,,,-86.6695528,36.051566,,,0,0,0,0,8246.225743,33765.02407,-33690.72407,305.8108981,West,TRUE
13909,461.4,1619097640.30,75.5436954,0.240620561,252.00,,,-86.669572,36.0515772,,,0,0,0,0,8248.354197,33767.15252,-33692.85252,305.8934504,West,TRUE
13910,461.5,1619097640.40,75.53515045,0.246200526,252.00,,,-86.6695908,36.0515882,,,0,0,0,0,8250.440478,33769.2388,-33694.9388,305.995419,West,TRUE
13911,461.6,1619097640.50,75.6666471,0.249131741,252.00,,,-86.6696097,36.0515993,,,0,0,0,0,8252.540564,33771.33889,-33697.03889,305.4637222,West,TRUE
13912,461.7,1619097640.60,75.77071608,0.248938548,252.00,,,-86.6696288,36.0516103,,,0,0,0,0,8254.648752,33773.44707,-33699.14707,305.6059751,West,TRUE
13913,461.8,1619097640.70,75.86122487,0.245209486,252.00,,,-86.6696478,36.0516213,,,0,0,0,0,8256.749625,33775.54795,-33701.24795,305.8109172,West,TRUE
13914,461.9,1619097640.80,75.90567195,0.23766078,252.00,,,-86.669667,36.0516325,,,0,0,0,0,8258.878077,33777.6764,-33703.3764,305.3955949,West,TRUE
13915,462.0,1619097640.90,75.99684576,0.226156061,252.00,,,-86.6696858,36.0516433,,,0,0,0,0,8260.951397,33779.74972,-33705.44972,306.293441,West,TRUE
13916,462.1,1619097641.00,76.07459437,0.2107669,252.00,,,-86.669705,36.0516547,,,0,0,0,0,8263.092937,33781.89126,-33707.59126,305.5674472,West,TRUE
13917,462.2,1619097641.10,76.22674173,0.191767954,252.00,,,-86.6697242,36.0516658,,,0,0,0,0,8265.214902,33784.01322,-33709.71322,306.3851716,West,TRUE
13918,462.3,1619097641.20,76.30361605,0.169673071,252.00,,,-86.669743,36.051677,,,0,0,0,0,8267.314297,33786.11262,-33711.81262,305.3224845,West,TRUE
13919,462.4,1619097641.30,76.42146769,0.145181318,252.00,,,-86.6697622,36.051688,,,0,0,0,0,8269.429813,33788.22814,-33713.92814,306.0960865,West,TRUE
13920,462.5,1619097641.40,76.44569468,0.119174898,252.00,,,-86.6697812,36.0516992,,,0,0,0,0,8271.543709,33790.34203,-33716.04203,306.1954164,West,TRUE
13921,462.6,1619097641.50,76.44242038,0.092608745,252.00,,,-86.6698003,36.0517105,,,0,0,0,0,8273.671424,33792.46975,-33718.16975,305.6060096,West,TRUE
13922,462.7,1619097641.60,76.47902569,0.066477558,252.00,,,-86.6698193,36.0517215,,,0,0,0,0,8275.772294,33794.57062,-33720.27062,306.3388738,West,TRUE
13923,462.8,1619097641.70,76.50902991,0.041668528,252.00,,,-86.6698383,36.0517328,,,0,0,0,0,8277.89276,33796.69108,-33722.39108,305.8109557,West,TRUE
13924,462.9,1619097641.80,76.55646467,0.018928424,252.00,,,-86.6698575,36.051744,,,0,0,0,0,8280.02121,33798.81953,-33724.51953,306.0529573,West,TRUE
13925,463.0,1619097641.90,76.50601268,-0.001279204,252.00,,,-86.6698767,36.0517553,,,0,0,0,0,8282.156186,33800.95451,-33726.65451,306.4363328,West,TRUE
13926,463.1,1619097642.00,76.79664112,-0.01876543,252.00,,,-86.6698958,36.0517667,,,0,0,0,0,8284.290484,33803.08881,-33728.78881,306.0529651,West,TRUE
13927,463.2,1619097642.10,76.73953049,-0.033711068,193.32,,,-86.669915,36.051778,,,0,0,0,0,8286.425459,33805.22378,-33730.92378,306.0529691,West,TRUE
13928,463.3,1619097642.20,76.65143816,-0.046587917,115.41,,,-86.6699342,36.0517893,,,0,0,0,0,8288.560434,33807.35876,-33733.05876,306.1516022,West,TRUE
13929,463.4,1619097642.30,76.39271819,-0.058185165,95.63,,,-86.6699535,36.0518007,,,0,0,0,0,8290.709224,33809.50755,-33735.20755,305.5674975,West,TRUE
13930,463.5,1619097642.40,76.32771128,-0.069463741,95.13,,,-86.6699727,36.0518118,,,0,0,0,0,8292.831186,33811.62951,-33737.32951,306.4363525,West,TRUE
13931,463.6,1619097642.50,76.3041802,-0.081527649,95.00,,,-86.6699918,36.0518232,,,0,0,0,0,8294.965483,33813.76381,-33739.46381,306.2489827,West,TRUE
13932,463.7,1619097642.60,76.39819653,-0.095447912,95.00,,,-86.6700112,36.0518347,,,0,0,0,0,8297.128095,33815.92642,-33741.62642,305.9114807,West,TRUE
13933,463.8,1619097642.70,76.35523819,-0.112219188,94.62,,,-86.6700305,36.051846,,,0,0,0,0,8299.270343,33818.06867,-33743.76867,306.3902974,West,TRUE
13934,463.9,1619097642.80,76.30184971,-0.132604744,94.12,,,-86.6700498,36.0518575,,,0,0,0,0,8301.42571,33820.22403,-33745.92403,305.7709392,West,TRUE
13935,464.0,1619097642.90,76.22099346,-0.157122299,93.63,,,-86.6700692,36.0518688,,,0,0,0,0,8303.575245,33822.37357,-33748.07357,306.1516298,West,TRUE
13936,464.1,1619097643.00,76.26,-0.185950668,93.13,,,-86.6700885,36.0518802,,,0,0,0,0,8305.724034,33824.52236,-33750.22236,305.6313484,West,TRUE
13937,464.2,1619097643.10,76.25516859,-0.218969792,92.63,,,-86.670108,36.0518915,,,0,0,0,0,8307.880869,33826.67919,-33752.37919,305.9115004,West,TRUE
13938,464.3,1619097643.20,76.25373728,-0.255741957,92.13,,,-86.6701273,36.0519028,,,0,0,0,0,8310.023117,33828.82144,-33754.52144,306.0107074,West,TRUE
13939,464.4,1619097643.30,76.16526374,-0.295603233,92.00,,,-86.6701467,36.0519142,,,0,0,0,0,8312.17917,33830.97749,-33756.67749,305.4268289,West,TRUE
13940,464.5,1619097643.40,76.08255335,-0.337704189,92.00,,,-86.670166,36.0519253,,,0,0,0,0,8314.308449,33833.10677,-33758.80677,306.1516494,West,TRUE
13941,464.6,1619097643.50,75.93450285,-0.381128749,91.63,,,-86.6701853,36.0519367,,,0,0,0,0,8316.457237,33835.25556,-33760.95556,305.7709666,West,TRUE
13942,464.7,1619097643.60,75.79861489,-0.424963018,91.13,,,-86.6702047,36.051948,,,0,0,0,0,8318.606771,33837.40509,-33763.10509,305.9115199,West,TRUE
13943,464.8,1619097643.70,75.69101391,-0.468409385,90.62,,,-86.670224,36.0519593,,,0,0,0,0,8320.749017,33839.54734,-33765.24734,306.1516612,West,TRUE
13944,464.9,1619097643.80,75.62250923,-0.510849003,90.12,,,-86.6702433,36.0519707,,,0,0,0,0,8322.897804,33841.69613,-33767.39613,305.7709784,West,TRUE
13945,465.0,1619097643.90,75.4900585,-0.551921332,89.62,,,-86.6702627,36.051982,,,0,0,0,0,8325.047337,33843.84566,-33769.54566,305.9115316,West,TRUE
13946,465.1,1619097644.00,75.26998457,-0.591551398,89.13,,,-86.670282,36.0519933,,,0,0,0,0,8327.189583,33845.98791,-33771.68791,305.6699316,West,TRUE
13947,465.2,1619097644.10,75.12569121,-0.62997337,88.63,,,-86.6703013,36.0520045,,,0,0,0,0,8329.325325,33848.12365,-33773.82365,305.77099,West,TRUE
13948,465.3,1619097644.20,75.01881366,-0.667704874,88.13,,,-86.6703207,36.0520158,,,0,0,0,0,8331.474858,33850.27318,-33775.97318,306.1516807,West,TRUE
13949,465.4,1619097644.30,74.76238673,-0.705506828,87.63,,,-86.67034,36.0520272,,,0,0,0,0,8333.623644,33852.42197,-33778.12197,305.9115473,West,TRUE
13950,465.5,1619097644.40,74.67854629,-0.744304278,87.12,,,-86.6703593,36.0520385,,,0,0,0,0,8335.765889,33854.56421,-33780.26421,305.5297948,West,TRUE
13951,465.6,1619097644.50,74.51019441,-0.785094394,86.25,,,-86.6703787,36.0520497,,,0,0,0,0,8337.90894,33856.70726,-33782.40726,305.1483464,West,TRUE
13952,465.7,1619097644.60,74.37475515,-0.828835712,85.25,,,-86.6703982,36.0520608,,,0,0,0,0,8340.052893,33858.85122,-33784.55122,306.4364391,West,TRUE
13953,465.8,1619097644.70,74.16811592,-0.876338036,84.63,,,-86.6704173,36.0520722,,,0,0,0,0,8342.187187,33860.98551,-33786.68551,305.2871404,West,TRUE
13954,465.9,1619097644.80,74.01554351,-0.928161703,84.13,,,-86.6704367,36.0520833,,,0,0,0,0,8344.323795,33863.12212,-33788.82212,305.953161,West,TRUE
13955,466.0,1619097644.90,73.91614373,-0.984536101,83.63,,,-86.6704558,36.0520945,,,0,0,0,0,8346.444955,33865.24328,-33790.94328,305.8110807,West,TRUE
13956,466.1,1619097645.00,73.67952307,-1.045314752,83.12,,,-86.670475,36.0521057,,,0,0,0,0,8348.573398,33867.37172,-33793.07172,305.5676025,West,TRUE
13957,466.2,1619097645.10,73.41222662,-1.109961485,82.62,,,-86.6704942,36.0521168,,,0,0,0,0,8350.695355,33869.49368,-33795.19368,305.6699742,West,TRUE
13958,466.3,1619097645.20,73.05738539,-1.17758796,82.13,,,-86.6705135,36.052128,,,0,0,0,0,8352.831095,33871.62942,-33797.32942,305.6061535,West,TRUE
13959,466.4,1619097645.30,72.76216085,-1.247017098,81.25,,,-86.6705325,36.052139,,,0,0,0,0,8354.931959,33873.73028,-33799.43028,305.3226431,West,TRUE
13960,466.5,1619097645.40,72.44622268,-1.316893737,80.25,,,-86.6705517,36.05215,,,0,0,0,0,8357.047466,33875.84579,-33801.54579,305.6061611,West,TRUE
13961,466.6,1619097645.50,72.09844806,-1.385797872,79.63,,,-86.6705707,36.052161,,,0,0,0,0,8359.148329,33877.94665,-33803.64665,305.6061649,West,TRUE
13962,466.7,1619097645.60,71.76042352,-1.452385975,79.12,,,-86.6705897,36.052172,,,0,0,0,0,8361.249192,33880.04751,-33805.74751,305.6061687,West,TRUE
13963,466.8,1619097645.70,71.39250261,-1.515503203,78.62,,,-86.6706087,36.052183,,,0,0,0,0,8363.350055,33882.14838,-33807.84838,305.8936597,West,TRUE
13964,466.9,1619097645.80,71.06050335,-1.574301597,78.12,,,-86.6706275,36.052194,,,0,0,0,0,8365.436326,33884.23465,-33809.93465,305.1100126,West,TRUE
13965,467.0,1619097645.90,70.72114115,-1.628303708,77.25,,,-86.6706465,36.0522048,,,0,0,0,0,8367.524318,33886.32264,-33812.02264,305.6455051,West,TRUE
13966,467.1,1619097646.00,70.38059636,-1.677459238,76.26,,,-86.6706653,36.0522157,,,0,0,0,0,8369.604089,33888.40241,-33814.10241,305.7494264,West,TRUE
13967,467.2,1619097646.10,70.01657513,-1.722137988,75.63,,,-86.6706842,36.0522267,,,0,0,0,0,8371.697648,33890.49597,-33816.19597,305.3253293,West,TRUE
13968,467.3,1619097646.20,69.58213123,-1.763116417,75.13,,,-86.6707027,36.0522373,,,0,0,0,0,8373.736093,33892.53442,-33818.23442,305.3588715,West,TRUE
13969,467.4,1619097646.30,69.23135762,-1.801508223,141.02,,,-86.6707217,36.0522482,,,0,0,0,0,8375.830501,33894.62882,-33820.32882,305.3253366,West,TRUE
13970,467.5,1619097646.40,68.92407197,-1.838698349,229.55,,,-86.6707402,36.0522588,,,0,0,0,0,8377.868945,33896.66727,-33822.36727,305.4335007,West,TRUE
13971,467.6,1619097646.50,68.64801668,-1.876238571,252.00,,,-86.6707588,36.0522695,,,0,0,0,0,8379.921158,33898.71948,-33824.41948,305.5795382,West,TRUE
13972,467.7,1619097646.60,68.28275892,-1.915757374,252.00,,,-86.6707773,36.0522802,,,0,0,0,0,8381.966052,33900.76437,-33826.46437,305.2157166,West,TRUE
13973,467.8,1619097646.70,67.94356615,-1.958850684,252.00,,,-86.6707957,36.0522907,,,0,0,0,0,8383.990735,33902.78906,-33828.48906,305.6606603,West,TRUE
13974,467.9,1619097646.80,67.61735604,-2.006993017,252.00,,,-86.6708138,36.0523012,,,0,0,0,0,8385.993445,33904.79177,-33830.49177,305.4719889,West,TRUE
13975,468.0,1619097646.90,67.26908527,-2.061446064,252.00,,,-86.6708322,36.0523118,,,0,0,0,0,8388.024561,33906.82288,-33832.52288,305.551388,West,TRUE
13976,468.1,1619097647.00,66.89707774,-2.123188277,252.00,,,-86.6708502,36.0523222,,,0,0,0,0,8390.013488,33908.81181,-33834.51181,305.8111588,West,TRUE
13977,468.2,1619097647.10,66.57368473,-2.192855521,252.00,,,-86.6708682,36.0523327,,,0,0,0,0,8392.0089,33910.80722,-33836.50722,305.2899336,West,TRUE
13978,468.3,1619097647.20,66.23787403,-2.27070003,252.00,,,-86.6708862,36.052343,,,0,0,0,0,8393.991382,33912.7897,-33838.4897,305.8993367,West,TRUE
13979,468.4,1619097647.30,65.77542624,-2.356572093,252.00,,,-86.6709038,36.0523533,,,0,0,0,0,8395.944622,33914.74294,-33840.44294,305.5514023,West,TRUE
13980,468.5,1619097647.40,65.37059515,-2.449915884,252.00,,,-86.6709218,36.0523637,,,0,0,0,0,8397.933548,33916.73187,-33842.43187,306.0545499,West,TRUE
13981,468.6,1619097647.50,64.87730827,-2.549797088,252.00,,,-86.6709393,36.052374,,,0,0,0,0,8399.879513,33918.67784,-33844.37784,305.4806721,West,TRUE
13982,468.7,1619097647.60,64.34343741,-2.654938452,252.00,,,-86.670957,36.0523842,,,0,0,0,0,8401.833567,33920.63189,-33846.33189,305.8336236,West,TRUE
13983,468.8,1619097647.70,63.87498634,-2.763791083,252.00,,,-86.6709743,36.0523943,,,0,0,0,0,8403.751922,33922.55024,-33848.25024,305.2127306,West,TRUE
13984,468.9,1619097647.80,63.36801724,-2.874603517,252.00,,,-86.6709913,36.052404,,,0,0,0,0,8405.622482,33924.4208,-33850.1208,306.5272073,West,TRUE
13985,469.0,1619097647.90,62.73158404,-2.985523135,180.58,,,-86.6710085,36.0524143,,,0,0,0,0,8407.546708,33926.34503,-33852.04503,306.0389944,West,TRUE
13986,469.1,1619097648.00,62.09204061,-3.094680903,85.08,,,-86.6710255,36.0524243,,,0,0,0,0,8409.436699,33928.23502,-33853.93502,306.0389978,West,TRUE
13987,469.2,1619097648.10,61.36145505,-3.200298489,60.25,,,-86.6710425,36.0524343,,,0,0,0,0,8411.32669,33930.12501,-33855.82501,306.3621636,West,TRUE
13988,469.3,1619097648.20,60.69100255,-3.300763023,59.25,,,-86.6710593,36.0524443,,,0,0,0,0,8413.202172,33932.00049,-33857.70049,307.0698278,West,TRUE
13989,469.4,1619097648.30,60.0594052,-3.394711991,58.25,,,-86.671076,36.0524545,,,0,0,0,0,8415.083744,33933.88207,-33859.58207,305.9736659,West,TRUE
13990,469.5,1619097648.40,59.37317477,-3.481074437,57.26,,,-86.6710927,36.0524643,,,0,0,0,0,8416.938844,33935.73717,-33861.43717,306.8563758,West,TRUE
13991,469.6,1619097648.50,58.6391811,-3.559113305,56.63,,,-86.6711092,36.0524743,,,0,0,0,0,8418.792676,33937.591,-33863.291,306.5804067,West,TRUE
13992,469.7,1619097648.60,57.89471734,-3.628421863,56.13,,,-86.6711257,36.0524842,,,0,0,0,0,8420.63986,33939.43818,-33865.13818,306.6903718,West,TRUE
13993,469.8,1619097648.70,57.21408465,-3.688918691,55.25,,,-86.6711423,36.0524942,,,0,0,0,0,8422.500893,33941.29922,-33866.99922,307.6724679,West,TRUE
13994,469.9,1619097648.80,56.47306861,-3.740804565,54.25,,,-86.6711588,36.0525045,,,0,0,0,0,8424.374924,33943.17325,-33868.87325,306.4687947,West,TRUE
13995,470.0,1619097648.90,55.72866882,-3.784520628,53.63,,,-86.6711752,36.0525143,,,0,0,0,0,8426.208265,33945.00659,-33870.70659,306.9153927,West,TRUE
13996,470.1,1619097649.00,55.01968665,-3.820682929,53.13,,,-86.6711915,36.0525242,,,0,0,0,0,8428.041042,33946.83936,-33872.53936,306.2404245,West,TRUE
13997,470.2,1619097649.10,54.27262109,-3.850022226,52.25,,,-86.6712077,36.0525338,,,0,0,0,0,8429.84672,33948.64504,-33874.34504,306.9883741,West,TRUE
13998,470.3,1619097649.20,53.54402643,-3.873316115,51.25,,,-86.6712233,36.0525433,,,0,0,0,0,8431.602469,33950.40079,-33876.10079,306.8741397,West,TRUE
13999,470.4,1619097649.30,52.88119266,-3.891327857,50.63,,,-86.6712388,36.0525527,,,0,0,0,0,8433.344352,33952.14267,-33877.84267,307.1178254,West,TRUE
14000,470.5,1619097649.40,52.14728419,-3.904751309,50.13,,,-86.671254,36.052562,,,0,0,0,0,8435.058002,33953.85632,-33879.55632,307.1849656,West,TRUE
14001,470.6,1619097649.50,51.35920291,-3.914160387,49.63,,,-86.671269,36.0525712,,,0,0,0,0,8436.750607,33955.54893,-33881.24893,306.5804398,West,TRUE
14002,470.7,1619097649.60,50.67560403,-3.919975461,49.13,,,-86.671284,36.0525802,,,0,0,0,0,8438.429864,33957.22819,-33882.92819,308.4023518,West,TRUE
14003,470.8,1619097649.70,49.92045267,-3.922430086,48.63,,,-86.6712982,36.0525893,,,0,0,0,0,8440.058818,33958.85714,-33884.55714,307.9803777,West,TRUE
14004,470.9,1619097649.80,49.21141876,-3.921563351,48.13,,,-86.6713123,36.0525982,,,0,0,0,0,8441.666957,33960.46528,-33886.16528,306.8943315,West,TRUE
14005,471.0,1619097649.90,48.52827527,-3.917208393,47.25,,,-86.6713268,36.052607,,,0,0,0,0,8443.296889,33962.09521,-33887.79521,308.0634124,West,TRUE
14006,471.1,1619097650.00,47.75498617,-3.909013179,46.25,,,-86.6713407,36.0526158,,,0,0,0,0,8444.884015,33963.68234,-33889.38234,307.5473664,West,TRUE
14007,471.2,1619097650.10,47.04382749,-3.896453685,45.63,,,-86.6713547,36.0526245,,,0,0,0,0,8446.471426,33965.26975,-33890.96975,307.9109306,West,TRUE
14008,471.3,1619097650.20,46.33197602,-3.878882357,45.13,,,-86.6713682,36.052633,,,0,0,0,0,8448.009678,33966.808,-33892.508,307.7484391,West,TRUE
